"","Abd-S102","Abd-S103","Abd-S120","Abd-S123","Abd-S156","Abd-S39","Abd-S42","Abd-S47","Abd-S51","Abd-S54","Abd-S57","Abd-S66","Abd-S79","Abd-S8","Abd-S83","Abd-S98","Res-S10","Res-S125","Res-S127","Res-S136","Res-S139","Res-S146","Res-S149","Res-S150","Res-S164","Res-S166","Res-S174","Res-S177","Res-S184","Res-S19","Res-S26","Res-S40","Res-S77","Res-S87","Skin-S140","Skin-S142","Skin-S152","Skin-S38","Skin-S43","Skin-S46","Skin-S52","Skin-S74","Uri-S112","Uri-S134","Uri-S147","Uri-S157","Uri-S20","Uri-S93"
"ABCA17P",-1.92828253057152,-1.53588864137546,-2.17878011522116,-3.15183174196591,-1.86627329423382,-2.39136654225941,-1.87079873358464,-2.03051499772599,-1.39172823497007,-1.20080140457484,-1.67081896583899,-2.44712310076702,-2.03798257863096,-0.585937526624336,-1.6967101460106,-2.31239843326279,-1.72048666033572,-0.338236820377316,-2.04677625946774,-1.78748826931979,-0.905853830655832,-3.15183174196591,-2.39381203184109,-2.41601096125325,-0.975537061410288,-2.15416260715021,-1.13956621168563,-0.65656122958829,-1.47932111706936,-1.53723220815195,-1.12796690299852,-1.39470388128635,-1.16033170647846,-2.52094294973818,-2.16879658286943,-0.918272152205735,-2.04981358634564,-1.34713738125262,-1.36813293071645,-1.42099306709055,-0.745597747848952,-0.936050739803325,-1.20725275661793,-2.15359172297569,-0.779024066541144,-1.72063017539206,-0.953218705825425,-1.2793923921847
"ABCA2",8.1303820113871,7.22728958524637,7.25783294809132,7.71757023128304,7.53965852775321,7.93201916809669,7.98089250301158,7.64253219143916,7.2235299654307,8.02926714893517,7.74972984357589,7.87578312626498,7.0010182450084,7.67056245731467,7.08039695190156,7.59022441204428,7.32525083471803,7.65856364875894,7.21525913606387,7.26948429230911,7.93883401110796,7.75197146545754,7.88818776262914,6.35508345581025,7.68011346896562,7.52430463713848,7.47748896544933,7.55769422394934,8.09840580598216,7.93643048242657,8.07859588532126,7.38472714588949,6.73392487956058,8.57443022839354,6.79206632388564,6.94922646937053,7.54816920490943,7.74424151892463,7.52404390592221,7.86258854229178,6.96532957023792,8.93210378746458,7.66431179165843,7.26513533225505,7.84621622055627,7.55098785598379,7.38974316928166,7.34462648199417
"ABCA3",4.4722335859969,3.89629075150388,3.82760475297603,3.66880281224322,3.10522808011471,3.47547138418565,4.24327489396241,3.92500304842239,3.37660405082667,4.09126176165055,3.6962240025354,3.73259132379658,3.34103184482764,3.85195646127756,3.64665678278388,3.9807427515311,4.56443391736361,4.34324523137356,3.82420255473034,3.40123520020631,3.93317933475749,3.87347605854384,3.61399679073205,3.19701505814559,3.61782870342252,3.3111611077385,3.79341297555782,3.76308164045179,4.34751488136406,4.37597098958686,4.35892804012034,4.14847622359258,3.64428041420579,3.80720464465118,3.56924397591459,3.62452567317505,3.64843078296368,3.9538645028079,3.9444631094946,3.91182877046298,3.96324737940856,3.90829110400633,3.63597644984161,3.28763017512511,3.82453255220609,3.72651306888033,3.94537305161293,3.69923010047885
"ABCA5",3.11695230843952,4.37795480538388,3.90268474399357,3.94553293894618,4.43480247477882,4.26048383620757,4.74252971063644,5.13042247227604,4.66068107897486,5.06580292690611,4.67295028418858,4.41281187239681,4.30936578544315,5.00400044102734,4.36629461881469,4.48284472603348,5.03954822609895,5.032217031181,4.39427594867155,4.38743942677096,4.56680922130199,4.60048621251676,4.13191931283726,3.88607263297085,5.21167886827251,3.83789284354804,4.75924876522619,5.47143247051979,4.73855627901984,4.89222841715596,5.19721533632886,4.74053720147983,4.48433903588588,4.38190506905142,4.6565375383934,4.35947441379226,4.96157593875136,4.66994739559838,4.75171514544407,4.31316271536053,4.99353104294592,4.71037758317482,4.94254846219622,4.58275492303546,5.12127779922674,4.64806582476677,4.56425211299767,4.68962373771848
"ABCA6",-0.828284400584888,0.635155348218606,-1.02404683817282,-0.157051175033333,-0.396718581309426,0.17333562747034,0.309029310052868,-1.40727936209694,1.08880177263281,0.645106049790758,0.654284538067487,-0.716547627648963,0.695019023088756,0.935118577534751,0.29047234781906,0.000914927995448572,1.47797520662569,-0.338236820377316,2.04521650261235,0.233260772652653,-1.27448421916106,0.0960394173434414,0.44016868793314,-0.0954578427267237,0.379204798397407,-0.068484736636067,0.65588479925619,-0.542508387998199,0.133681999707203,1.17556526342432,0.259357953161749,0.0328981699241495,0.538139349044525,-0.128444562251972,-0.373682716690959,-1.99200256386929,0.804497815003994,0.130226929269138,0.34142195668265,0.74688383199174,0.645457634526573,-0.704145968285949,-0.594927610975274,1.30423804764825,-0.779024066541144,1.26504491175936,-0.800404278139043,-0.166344053683569
"ABCA7",9.21204406290435,8.54462303009614,8.42699830030849,8.19010208626613,7.83827098336803,8.68413877883803,7.83500571814501,8.39077827430475,7.94218456724295,8.12320946178838,8.42996613893463,7.94752758339369,7.74292729623825,8.19383928511681,8.23268044978826,8.46264692223798,8.41977207770315,8.65937289629623,8.63815844426226,8.14982601840792,7.96547429426472,8.16875309107295,7.94711087260996,7.4072307502759,8.27604660114483,8.49769267871583,8.82470400295314,8.21714056200804,8.26696866761137,8.51877830636756,8.09663378649226,8.46998773461691,8.36296007404337,8.17617555690848,7.7902599432789,8.04427143718713,8.12375243321726,8.29938525948066,8.0758732447254,8.71771627927204,7.98328369405039,8.3549583691716,8.03608389044579,8.08692855233943,8.17467100183145,8.22754110787398,8.05892283194717,8.35022963574323
"ABCA9",-0.828284400584888,0.296087439315181,-0.612066974986806,0.0907583887920841,-0.742225765767015,-0.783281086726855,0.992609558418864,-2.48486871128124,0.785827668994761,-1.20080140457484,0.69975209712302,-1.09904116627193,0.041870785650307,0.513549105952961,-1.41960788178291,-0.535766646695203,0.093801188987596,-1.44634992998635,1.92735595458325,0.947426558874878,-2.10248269678179,-0.860327415222509,0.0644697892688424,-1.03855689579243,-0.0571449349775367,-1.5699778990916,0.563689265645035,-0.780410569481211,-1.25087394192299,0.0574755352364524,-0.846467388197956,0.307210221916438,0.452463079639666,-0.128444562251972,-0.595255828391899,-0.582039594013918,1.5398065099117,-0.906845134587851,-0.719529666182899,-0.058031034139678,-1.00104131451329,-0.600822846865348,-0.0940948806295868,0.237299379041401,-1.23103502161673,0.872346948575503,-1.54224473599851,0.251632545476224
"ABCB1",3.85392840850171,3.92305590906948,3.63973067404171,4.52873119879981,4.01145194922182,4.30105383889438,4.23918327352252,4.38836652324025,4.42847307142524,4.95265717214579,4.64707076685854,4.44602370261081,4.82814880892242,3.41981948847981,3.80337603234374,4.44804672452602,3.91958554807328,5.30715117371271,3.94437146140213,3.44882566212653,4.88148872567883,3.45820798162223,4.20064788929594,3.56870817698409,4.0657509128578,3.85476623594407,4.62597563107009,5.31000038557909,4.72519258816489,4.68010402579643,4.87977850754379,4.39243043171701,3.90837084462754,4.24773858420664,4.87756089967537,3.63262524697668,4.21744704048345,4.8491452693722,4.90517578154339,4.23535081099428,4.13201559253119,4.93761633493568,4.1343179058777,3.76353852724741,4.34576229045791,4.55447256444234,4.34826777779694,3.39692239805251
"ABCB10",4.4722335859969,5.15445869973774,5.17113582457051,5.00712940696195,5.47368470884313,5.97846504645386,5.25730719504319,4.81847004044424,5.18744855572401,5.20265523237082,5.20348005437966,5.23533348142483,5.27386116645869,5.30105418850021,5.22799092756043,5.31189217425033,5.03675375516027,5.05263759871116,5.23040174110353,5.07212851962117,5.04555431273615,5.02625159252501,5.14957891356555,5.31969453910267,5.03623363940437,4.80352345498098,5.08775711070015,5.04170147716622,5.02967732914602,5.06467509595986,4.89897369322014,5.12630109416961,5.0450966739831,5.22928860756907,5.17169400935807,5.24097974343477,5.00858512475329,5.21695570051313,5.0865118200608,5.0238998761948,5.13335861262735,5.60291876667149,4.98489299955325,5.21097904665633,4.78090682913184,4.93138917648343,5.17023499235243,4.88941693379301
"ABCB4",2.99991066768402,1.22842273399279,1.08200148611734,2.3969177059043,0.98027500964484,2.08786986320338,1.63976068727345,3.26825839102369,3.82238168872434,3.0217932592194,-1.45614617730088,2.47740223469119,3.16259384924403,-0.194534434300277,1.4465308345515,1.40253569738929,1.60414364495129,3.55754860739544,1.4685767155547,0.387760342127736,1.26246081271053,2.15568718016041,1.54204748921428,2.20292643885601,3.10417281636203,3.88793227659909,1.07863745815091,4.07146418439502,2.20308983353177,0.843781879738581,2.64939976355546,2.34873320639953,2.83700175152947,-0.722041864501468,3.69697242709304,0.51786882964358,1.06387762742222,2.55187263338736,0.986731243909984,0.567991030640492,3.5457088203172,1.64166976252888,1.29169884463822,0.092944813571993,3.56909016783092,3.84624230100804,1.49817597128027,2.2939010826197
"ABCB6",-0.342741982464597,-0.0755414224327093,-1.19244544826349,-2.15481196254002,-0.742225765767015,1.34099181683923,-1.0351449118287,-1.40727936209694,-1.15760311364757,-0.621384017801556,-0.955573297845922,-1.97574456541196,-1.41698297658544,-1.36080558561779,-0.385026929782733,-1.24005771665224,-0.685783828734938,-1.14637026798412,-0.395799617065244,-0.968240236481082,-2.53378303656964,-1.50801838113244,-0.299731177611308,0.118619526267399,-0.685700318959109,-0.83363484111222,-0.992330892043972,-0.915898826299672,-1.25087394192299,-3.15183174196591,-1.12796690299852,-1.39470388128635,-1.4592363639866,-0.722041864501468,-1.36877382369441,-1.99200256386929,-0.245498521582715,-0.140146071341999,-0.180864361097918,-0.813090002885656,-0.528651912008835,-1.37353071164324,-0.698340603403546,-2.15359172297569,-1.0641286474369,-1.0164858670506,-0.420209032584112,-0.0724993127920043
"ABCB7",4.4673430547913,4.55095011139868,5.07470759157483,4.92968647037795,4.93572926487949,4.75354715747788,4.47317865229785,4.61160373958054,4.75697655514375,4.48672467848045,5.04295336781425,4.49218091843025,4.29017548929067,4.61733691057291,4.93020276761851,4.74419070075614,4.41319288521429,4.58162951621001,4.59316192004496,4.83750918309972,4.52217125596596,4.41622007114571,4.63921709241799,4.74215347779118,4.75113616382988,4.11499602964199,4.63166329834816,4.7118404324035,4.58056538130487,4.66368868044235,4.66672867896635,4.69054079097882,4.6083653996151,4.9267069791124,4.67216656856695,4.63415767150304,4.84769336749809,4.6269112933854,4.81788607137952,4.52010290542413,4.59181808194282,4.80748878286567,4.8493612451655,5.19117071330921,4.68745982668965,4.61473019230822,4.76437820890408,4.56009333565114
"ABCB8",5.98375880705172,6.09643978248496,5.69624953085786,5.49326821195512,5.32441910484832,5.32811367152402,5.63125282671381,5.82907873338671,5.42920264343508,5.8554261976571,5.30259044803355,5.67419973645263,5.55480874627454,5.93773711667474,5.42949718476969,5.56696603819563,5.83476647045286,5.93091133281383,5.54046688737388,5.61498607064693,5.80921867791991,5.79336632897212,5.491316455434,5.57889156257931,5.76021749945771,5.88105860227015,5.81116376894774,5.69572523726574,5.77657930764856,5.73936133219022,5.6208131224555,5.4900503213067,5.76462515498381,5.68883473959783,5.30798796155031,5.70765115997128,5.52607504366955,5.80710462912908,5.66519968544934,5.715943172842,5.72273986906601,5.855437928923,5.55766318190071,5.6028775051936,5.83320541537758,5.64620068952842,5.56785539651536,5.84669640029142
"ABCB9",3.70400389975059,5.02865761415588,2.28684330534976,2.33418760391479,2.28825793960416,2.85171084201345,2.73468394230257,3.31693644771433,1.92815786213647,2.6038665227083,1.69453203407267,2.8758792124945,2.45499962784187,5.17957583864245,1.64037546155285,1.68748040968088,3.84487195058555,1.73784259720018,2.60170030463134,2.36783137155301,1.94229749078526,2.43619654026686,2.89190124994844,4.06449227842143,2.62438726101677,2.20116873279803,2.87387586845667,2.6121351203207,2.3321055262089,2.02043651184487,1.89175268309782,2.43699839564532,2.3369213662261,1.49978383589442,2.00480721719217,2.29388453154683,2.12749358054935,2.32834124545908,2.78126201969803,3.94886655318853,3.22575980491066,2.15116281237244,3.47891961281681,1.95327281441671,2.02980353477171,2.8903582237543,3.31915750384387,4.23713804079111
"ABCC1",7.00205245308323,6.75201419987794,6.92051260904966,6.86526864377102,6.60488492942981,7.01163519836812,6.78854841549576,7.24987178387517,6.4396469016482,6.95435943539557,6.90618000339612,6.87429716536073,6.59571420741906,6.82457383645322,6.79825652925854,7.03219269855343,7.09076212441845,6.62630766075624,6.47503636462869,6.70621247972711,6.78983766036454,6.9789707936621,6.87889819179037,6.52771743855796,6.93782859770824,6.87279445453235,6.6188907743882,6.74136671857038,6.56425436825979,6.69405813254957,6.48983114556184,6.77248189618011,6.80261948049074,6.8232061863069,6.80630088399324,6.62011013820378,6.44535942242989,7.14670316639322,6.95835294770768,6.82395333935751,6.83013295450934,7.04088120306474,6.5906298933213,6.73110856778606,6.73036080200377,6.50448281319148,6.80153752263209,6.54755262994733
"ABCC10",6.78338881882223,6.1718397782606,6.24607893489586,5.89613877852118,6.06790378094509,5.89194450255692,5.94060622417378,5.95129128018827,5.76113448070902,5.85005848894272,5.93512238874118,6.09792631280383,5.95127544567934,6.13675674865021,5.99558670663644,6.23272110042548,6.15644748637824,6.24909343782865,6.19928860938156,6.3700694292789,6.30044176292383,6.03344543587372,5.65389382111295,5.66867808730611,6.11608264193589,5.82793044068875,6.07288034878947,6.36112773253164,6.17458136318796,6.47071429315189,5.90339716357041,6.10164408323475,6.49236865151394,6.21638654324334,5.53350746876855,6.00302882531425,5.93888389131279,6.154492654314,5.86485198397723,6.35610447552655,5.86008413499077,6.44475859171437,5.96021229945617,5.98931061957824,6.17635532406461,6.04382519185982,6.09677622775109,5.83160339422154
"ABCC11",-1.03479752316938,-1.04608982715978,-1.02404683817282,-0.986545303212212,-3.15183174196591,-0.991497554745081,-2.58944547393083,-1.40727936209694,-2.0185232883473,-2.1842928057799,-0.698020354047656,-1.62103860979931,-1.41698297658544,-1.12476197550207,-1.6967101460106,-2.31239843326279,-1.72048666033572,-1.14637026798412,-1.70472483420084,-2.02687932665595,-2.53378303656964,-2.10747006865832,-3.15183174196591,-3.15183174196591,-2.14773372121209,-1.5699778990916,-1.70092336371355,-1.63817119023683,-2.08567763419654,-2.55197462248501,-2.24401423286165,-2.59009110690225,-3.15183174196591,-1.74826075376512,-1.58953365212364,-1.35747018838056,-2.33268264830314,-2.279055140752,-2.16835020194107,-1.42099306709055,-1.95631636696416,-3.15183174196591,-1.55004888387666,-2.56804232332491,-2.60153503733686,-1.96752976326505,-3.15183174196591,-3.15183174196591
"ABCC13",-3.15183174196591,0.759170384178871,-3.15183174196591,1.42741325057841,3.90642289282861,5.25918761380444,-3.15183174196591,-3.15183174196591,-2.47664263671439,-3.15183174196591,-2.61790807683962,-3.15183174196591,-3.15183174196591,-1.99459088668047,-1.18725031865194,-2.67190424623417,-2.06008430573511,-2.34135344645999,-3.15183174196591,-3.15183174196591,-3.15183174196591,-2.71444290217786,-3.15183174196591,-2.41601096125325,-2.56413593442214,-3.15183174196591,-1.94997775398852,-3.15183174196591,-3.15183174196591,-3.15183174196591,-2.62766520956576,-3.15183174196591,-3.15183174196591,-2.52094294973818,1.30742403289262,-3.15183174196591,-2.6848835938542,-3.15183174196591,1.72295063617589,-2.04106522814421,-1.14800594683365,-3.15183174196591,-3.15183174196591,-3.15183174196591,-2.20414788661221,-3.15183174196591,0.405349755760327,0.177168293514112
"ABCC2",2.74901141425944,2.99386656368595,2.70157298611102,2.44223776236263,2.42491195390165,3.10838231865155,2.85721066666288,3.24831777796174,2.82700066445597,2.67844541467826,2.80024952752626,2.36282391019147,2.50579333443662,2.42564483963014,2.41644094561214,2.44393532368361,2.83053712405478,2.67549611635894,2.97877568446611,2.84779975827786,2.33531462243814,2.89613892220117,2.53341437256475,2.37934495864746,2.87859494162785,3.21859848785569,2.93034603273931,2.63655588907729,2.73016912610098,2.97922070296038,2.54360238848071,2.85524083211673,2.49526079997285,2.20719261127155,2.60907475573111,2.60506658195278,2.30117356673192,2.93372666334942,2.45946832387258,2.7016793198863,2.250362508993,2.38310460356985,2.28552179316463,2.36828476155115,2.84121355977201,2.67006529836025,2.6391640021686,2.92579130199165
"ABCC3",7.62030412023043,7.58279079981465,6.78107718102924,6.27683851553883,5.03871992964292,6.01027330643224,6.76739516052318,3.44509638984644,5.99782841072996,5.74841755394987,6.44520943343084,4.96445501469414,5.7657504898772,7.77272188661504,6.84900750254923,6.88764995364521,6.04126714479642,4.26267063893494,5.80057524769084,5.23538159207592,5.22105554952809,4.69672848754249,6.05074195409332,6.44336071824969,4.68603955290709,3.78605525289884,5.72466447491245,3.56102288447686,4.78437780005222,7.26359782099752,6.0469061840109,6.15249904590169,6.7463537630832,6.23423714910943,5.56398636224915,7.15019538738448,5.53947540809979,4.7672896111116,6.71282070377535,7.01506862996373,6.92797725628438,4.11971425046581,5.74425367705724,6.25085634912345,4.74762220740693,5.81224687932511,6.785023230815,6.6773202163517
"ABCC4",5.21505010781946,6.42610306183913,4.09331857162434,4.43468966383548,5.1611734988966,6.23629634205228,3.86733224730755,3.9123865642615,3.7084305197263,3.85981209360724,4.46155094498824,4.67937144578566,4.2410523509933,7.14409918692514,5.78952716980136,4.41539400599322,6.00455421102932,3.13844077434588,3.29657968685407,2.99932316909637,3.27498427989052,3.23217022941624,3.28620808743728,5.14757171503885,3.82207168503291,3.56464623812918,4.89076277326201,2.86040750287572,4.74187794905555,6.50705286312796,4.79522371628981,4.13094100552761,5.55965829423848,4.3861693245089,5.20430860715405,3.66457633326713,3.25891903655044,4.31749231856693,5.76337528777398,4.62299137229327,6.48365779535335,3.31557676274717,4.87210077521885,3.87809606682664,3.37930335782149,3.66270365654112,4.64633304349259,5.80093526510811
"ABCC5",5.8014726617356,6.11880124680479,6.30063819467241,6.21180803255138,5.56771438502195,7.05464124163182,6.22653543267211,5.38220025581706,6.1838876615869,6.24407364646286,5.83806551973452,6.32147228854379,5.29807949125248,5.94909537392921,6.22708241095733,6.49169856598948,5.90233632685884,6.11075745031741,6.0136622197976,5.79263481658696,5.85643100666422,5.71564156567725,4.89061406981673,5.37539342320328,6.16922281500201,5.14272560915267,6.60666938911623,6.02889468482812,6.04612331217186,6.189245533997,6.0469061840109,6.12729563248174,5.83825422369723,5.84104096213767,5.89624947239657,5.94567160826241,6.24154735149705,5.90266636286011,5.87569889116108,6.57130254672913,5.9038835417936,6.06438957897892,5.83617184609388,6.17556850024864,5.95485784761597,5.90938230980045,5.77665642209899,6.13432401152032
"ABCC6",4.31778615664146,2.25083520787866,1.92462493815425,2.18219927191235,2.264168721166,3.78429305808297,2.15608808879285,-0.0407247431413751,2.95744295916179,0.786691982449507,2.80024952752626,1.48815216082346,1.30471252123784,1.89203432183809,2.56716824957902,3.13285536791872,0.872561023333813,0.785706893845477,2.8025225517369,3.44296200164957,2.07183244202091,1.70505165115342,3.30902756269718,1.19122032871652,1.76297121982049,2.09155323906359,2.47887763424876,0.273159428648952,0.668462690812282,2.44606034288174,1.02496960177904,2.82284377536731,3.23356376459332,2.79969950196033,1.81511563280517,3.13623804427839,2.96525386238617,0.844675264047246,1.59752153162623,2.37875530452542,-0.633050751895946,0.324020458314769,2.41504858895493,2.1845832185663,1.1391435374645,2.55761176737214,1.58399144724996,1.81815823395818
"ABCD1",6.67726781972345,5.15821855395523,6.09648526662044,5.7110369917537,5.68803006272765,5.75679930567507,5.05802767334578,4.39291472485162,5.3554003253012,4.93501988251586,5.56923280928594,5.62946695611176,5.21910504843848,4.92073734837166,6.03060804595931,5.97810151061033,4.59894357481553,5.00960536603438,5.98592389791497,5.91628740596237,5.71650863276958,5.40021412934026,5.62463136479541,5.39092025283755,4.7602004610295,5.47650972376125,5.11846231135254,4.59208470951547,5.09347340548023,5.20514455047214,5.25794678056591,5.45524718732146,5.46438648778101,5.86873201411336,5.34160731157368,5.85338768294156,5.49201925368892,4.9376532159795,5.07243770126541,5.81622773369115,4.36329683628045,4.7621749515524,5.59641576199195,6.03447674359388,4.97075466094104,5.4771961053645,5.57311144329612,5.29796901953789
"ABCD2",2.25386644542348,4.2428422308315,3.54246710033242,3.18212546318888,2.97771239088354,2.95701894935719,3.81880612435131,4.26478132616085,2.99438172521273,3.54466923529126,4.37660861939685,2.5314503309033,3.29363843930101,4.26418084506426,1.96398125128382,3.14738899072594,4.79689857144083,3.9704369230548,2.99057814239492,3.52850870093469,3.65858520781451,3.61656589448911,2.76561004887819,2.95387052013577,4.51094821736434,3.61172995194614,4.42774586119557,4.54125303171749,4.06942563527669,4.6370293303366,4.21318135020078,4.37763724664949,3.99425052389628,3.97513314176635,2.89136389606806,3.11326842758621,4.20740775393843,4.52511282756284,4.67927041647089,3.39024804425183,4.29024660740485,4.9116394170327,3.83891057553802,3.76948767364718,4.34946480124635,3.7776130348464,4.31936746885926,3.88614415525526
"ABCD3",3.87623881204959,4.58207308079356,5.07702488832095,5.09014882876348,5.09443056588509,4.95221408946851,4.78525001180463,4.41544310921459,4.66068107897486,4.65930172164227,4.81142947035829,4.83790802178634,4.88041213318178,4.87382999026541,5.36464326133961,5.14991519144293,4.32889619152402,4.86174348516785,4.50950110519551,4.80130075705658,4.75216977817659,4.0745178872504,4.394477078958,4.82830942429318,4.60450758167796,4.29474057050118,5.00472369335024,4.6137725148723,4.91370819655468,4.60643665831668,4.72704592260522,4.67852078255332,4.69018261173585,5.20294047853521,4.86129119482141,5.20340885818928,4.7883163186892,4.85847700023331,5.13922543578448,4.97386512154443,4.88902866089099,4.88962886859794,4.75219038167618,4.97908501602969,4.40032631631327,4.36699104563227,5.01667666160818,4.81769743933538
